,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.0,0.9962169311007523,0.9955327053169774,0.9184730734075932,0.9124806866559195,0.9097040940404286,0.7157252459824295,0.7338280896489799,0.6737477064093949,0.9261139314537418,0.945593026117427,0.9457859036456383,0.8175186052779967,0.8179606621946324,0.8195750406796958,0.8655311165045217,0.8624862885495497,0.8541166698685155,0.8710453918658742,0.8713921878668749,0.8506072523626987,0.8505621793588061,0.9478279981163535,0.9487638788741927,0.9489262053204692,0.9481495045536906,0.8858152528538736,0.8854657518308306,0.8854692655323234,0.9036244087219201,0.90235595746645,0.9154883192833709,0.9542816975558669,0.9535813040630104,0.9545463708865831,0.9422919826792759,0.9442370843839729,0.9476416273321849,0.9210643312927435,0.9140827551243054,0.9245459763377191,0.8738012418395862,0.8772793852831662,0.8725907561371022,0.9409036541450592,0.9402423878974777,0.9397864962373773,0.9105427119787814,0.9103347686877472,0.9117120586218369,0.9387069074742196,0.938807155151611,0.9384067596567768,0.9530514899280877,0.952929912636166,0.955362297604829,0.9509018105391729,0.9500109653359043,0.9522933094190753,0.9304940593038059,0.9297704983020147,0.9296635439950143,0.9606824091220086,0.9618093019078564,0.9616929004228054,0.8917990660081073,0.889831335653175,0.8898984230283515,0.9483833643795653,0.9191308790349908,0.9495284676679887,0.9526725431358529,0.9538424033334753,0.9536455743784658,0.9444559329643414,0.9492284540133202,0.9491056831519832,0.9421673981778435,0.9433020926064725,0.911648902318754,0.9116145976736144,0.9154072520654061,0.9386304498257736,0.9406604632674241,0.9394092491033206,0.9148908094303967,0.9107240209947978,0.9124457178630493,0.9362675317305236,0.935845309486709,0.9367941350917118,0.9183921132352841,0.9148804105843865,0.9152213669089362,0.9591587650279915,0.9455352301418171,0.9488443351999432,0.9581174883207209,0.9621769359257881,0.9598331791169248
1,0.9962169311007523,1.0,0.9987730121597174,0.9103381656691191,0.9042361348068899,0.903980482725027,0.7078269864260401,0.725359752111476,0.6649192801046024,0.9221824033448628,0.9475339756621998,0.9487198973869733,0.8128572915992295,0.8140516616302604,0.8158369604953233,0.8625033180254829,0.8592550773330027,0.8480459232533378,0.868896005461925,0.8696596363186959,0.8422865749795381,0.8420357996963777,0.9529698455642438,0.9549614104570165,0.9543896609401233,0.951297665721568,0.8786671978930151,0.8784598982442268,0.8781205047804937,0.8994774527233566,0.89873833655346,0.9155606716853737,0.9621737319090904,0.9621892340330134,0.962646034281066,0.9425873911637611,0.9441971283692784,0.9471457037069023,0.9317328740902273,0.9251751244033181,0.9349863879080558,0.8857091573924349,0.8890768669238476,0.8843762418360864,0.941680052773603,0.9410139221214479,0.9405159917841082,0.9107708757828041,0.9105086527028953,0.9120547514838732,0.9432077829778,0.9432052292392156,0.9428064089933809,0.9573760110727385,0.9574826576899396,0.9599085977841242,0.9570458986959538,0.9559667402756231,0.9596535852289124,0.9376291341232582,0.9371797176690878,0.9372354815903096,0.9679577243787565,0.9702813493519744,0.9698988550680565,0.9007940546039931,0.898540224246067,0.8982973839422821,0.9564878460204242,0.930639963717675,0.9584652587581399,0.9616888743673786,0.9588900904864841,0.9569940578816378,0.9507789881450333,0.9563652241486079,0.9578639670848196,0.94588664613651,0.9471623062373914,0.9218570738446578,0.9218074365629241,0.9248696416388752,0.9478248787191267,0.9497763409101679,0.9485349164134694,0.9229402817796635,0.9112063099545091,0.9131197780257903,0.9467184719709861,0.9469727526252629,0.9459637197123928,0.9116934938737051,0.9080246357944859,0.9085769314786373,0.9674776621024593,0.9423630454665237,0.9457048962572546,0.9548447386668772,0.9629648466387094,0.960962336777953
2,0.9955327053169774,0.9987730121597174,1.0,0.9061146914975372,0.9012852011157122,0.9034388103561187,0.7031741049042441,0.7210316175784615,0.6605467418736641,0.923940660311808,0.9475472660757298,0.9493016278758117,0.8100110788253219,0.8114464258307679,0.813237145775253,0.8590455388434526,0.8556801685652845,0.8437130477484222,0.8652593398041049,0.8661209994671994,0.8370302240429613,0.8367103709291149,0.9540688127907446,0.9558454736129935,0.9555973012593626,0.9507667433582588,0.8745685696329046,0.8743971336145273,0.8743836446853636,0.8975792071268932,0.8968619895714026,0.9144836324054695,0.9663033662265095,0.9657816666494604,0.9666484988694509,0.9395329095521916,0.9410748687935202,0.9442443563477041,0.9330670965718963,0.9262693469347624,0.9359442457444783,0.8871514008917379,0.8904563243339993,0.885623133207718,0.9417291436657967,0.9410787966306269,0.9406027219527506,0.908456378640352,0.9081790184384957,0.9098412882768264,0.9427790167814579,0.9429463692976674,0.942556248141241,0.9600145340232435,0.9602381128391488,0.962935713809168,0.9561717340766455,0.9554420257888114,0.9586151220551745,0.9400334385539227,0.9396293431634745,0.9397151365892306,0.9683856182913473,0.9708891381074811,0.9707764993911808,0.9000087895985465,0.8975227395841795,0.8971013501866529,0.9578549953910319,0.9329328552126528,0.9594328901510955,0.9622289470911441,0.9596114598007883,0.9580006206422668,0.9509086448359491,0.9562357621028224,0.9570592351256313,0.9454351867921337,0.9465742280100863,0.9238338422558475,0.9239281521045623,0.9270544295305286,0.9471292628636917,0.9491265218350479,0.9481352313238856,0.9225409748446701,0.9081363182663779,0.9099061583191754,0.9490191832422328,0.9491177104106412,0.9490673292341261,0.9075916389531395,0.9038404465507194,0.9046059007812562,0.9708761059904045,0.9403717162221913,0.9432969319942958,0.9515477313070876,0.9632345753820413,0.9606117524178249
3,0.9184730734075932,0.9103381656691191,0.9061146914975372,1.0,0.9963860427165931,0.9583797095011027,0.7936163702934389,0.8139963103179075,0.7533480381072806,0.8955460549981886,0.8971015209803612,0.8984383300840624,0.8638009516630376,0.8637522409389928,0.8656999496675599,0.889926489622988,0.8868896247626566,0.9024542774931872,0.8853022510982469,0.8862132738969152,0.8897601411375657,0.8905870341644053,0.8782787286078961,0.8762236145892499,0.8779555063009138,0.8972395098830264,0.9021807336147551,0.9008414048336579,0.9011976532674765,0.9028552479080001,0.9039028783230154,0.8962393545940006,0.8602752401399257,0.8619110249565638,0.8613170559702638,0.921543071629757,0.9237190136822913,0.9255983388461686,0.8343285440203582,0.8274709263178244,0.8390553755317137,0.782051300409721,0.7847303090074534,0.7823617156541791,0.9015941564193773,0.9011732351190277,0.9009525174287522,0.9088566475073687,0.9105758330158944,0.9103234244595754,0.8848537369105974,0.8854101343666774,0.8854049791412555,0.8723679542158636,0.8712168168888036,0.8727552644479283,0.8705316934500441,0.8699056376254188,0.8716001035767517,0.851003530242101,0.8490062696411099,0.8484794027155769,0.8762929820153458,0.8763725287579169,0.8777131982371463,0.8162004051285149,0.8132343736044019,0.8148661807104882,0.8556948889902599,0.8267357944049687,0.8622339030552656,0.8659125865607407,0.8653121045155414,0.8695698789510854,0.8707109677424765,0.8713169371340864,0.8716588501721615,0.8949711344482799,0.8965250648471577,0.8276297684636733,0.8277099483684588,0.8315656731885835,0.8630184715304796,0.8641713326413094,0.8628781061144453,0.8456257045769056,0.8504593158329111,0.8506427749069315,0.8434628972735229,0.843788725771899,0.8451745876699933,0.9148110727977717,0.9084670496896878,0.9076167604951042,0.8764549342363189,0.9276895112805864,0.9335045521649656,0.9352457930963683,0.8743582611978612,0.875275763250091
4,0.9124806866559195,0.9042361348068899,0.9012852011157122,0.9963860427165931,1.0,0.9631287327583496,0.7939320553479564,0.8153269250712887,0.7528897894173325,0.8913245535008082,0.8925838153430115,0.895170801613342,0.8659107964972869,0.8661103574692208,0.8682203862714434,0.8825665454888351,0.879486788428761,0.8979105905379926,0.8848075840542411,0.8858367892161033,0.8872337909381122,0.8878510232815457,0.8749330373582601,0.8727993391625485,0.8746922764262881,0.8913456391599142,0.9000844548293824,0.8988474434177177,0.8992284976267708,0.8992060544627722,0.9004462881392108,0.8920448869289926,0.8587378804228252,0.8599918288844575,0.8596980630999504,0.9147232941004868,0.9167914712962923,0.9185573426269779,0.8304682066771939,0.8233125293401491,0.8341306854883703,0.7804338093567791,0.7826428343634917,0.7808872124738914,0.8985183721321998,0.8981188202655042,0.8979453249241021,0.9039606503597601,0.9056073409532416,0.9055797830425109,0.8790049848821567,0.8800045000500705,0.8800646982791664,0.8702947411596889,0.8691200606643571,0.8707672631700696,0.8642680718186904,0.8643677127397427,0.8647883920945222,0.8486531292500524,0.8465886445162946,0.8460496282630053,0.8704266661587793,0.8706445853174221,0.8723897725997558,0.8125892750654159,0.8094948586854881,0.8110875714684189,0.8495831467984699,0.8243475014252878,0.8568062148810472,0.860091596315604,0.8601276756288361,0.8646774383053832,0.8652969499008234,0.8651798796487872,0.8645871840174125,0.88812444922436,0.8893554075487339,0.82581226081905,0.8258632516524297,0.829955420241115,0.856850377065386,0.8579906986411648,0.8569667347581118,0.8418649305626171,0.8459527334485417,0.8462315674919706,0.8416098116936215,0.8417409247845825,0.8425687881591131,0.91016712805759,0.9034174558358822,0.9025580133551565,0.8748252234007292,0.921520899274758,0.9272029831816129,0.9289276958626788,0.8666891614488469,0.8678938066863809
5,0.9097040940404286,0.903980482725027,0.9034388103561187,0.9583797095011027,0.9631287327583496,1.0,0.7573818221084214,0.7754969368268976,0.7116065691940251,0.9066438894789149,0.8945425025759072,0.8994777086463318,0.8559793668982162,0.8567155204464385,0.8585037464616085,0.8745252043183134,0.8712788599580604,0.8847337993334075,0.8867420879592899,0.8871308652095433,0.8752862560068434,0.8748378149733573,0.8959177355149266,0.8952760174443948,0.8969095669573977,0.8974544921086265,0.8854629852928051,0.8851570714113359,0.8856699955576605,0.9090578991487227,0.9109665424159948,0.9027779596101947,0.8832186967469174,0.8834413628277803,0.8828355026327119,0.9159739392058173,0.9185820241462193,0.9212137095915751,0.8440392560798157,0.8377869225588584,0.8476771759635943,0.8083164335985309,0.8107245495602601,0.8078950034781267,0.9174603254701987,0.9172221342777052,0.9169272469900953,0.911070119641037,0.9127857825606239,0.9129746057940666,0.886373499592904,0.887267831402287,0.8874342894765052,0.8947484204355014,0.8935981865398224,0.8946516799364347,0.8753068201046004,0.8748114165890648,0.876412098998357,0.871000173933863,0.8695626391706905,0.8686912353448211,0.8824528163405927,0.8837736651385183,0.8861948045557164,0.8241681363051663,0.8213193361522289,0.8225977026246359,0.8655991945100954,0.8452245175769081,0.871444314085597,0.8724888391496465,0.8721572667945974,0.8748171189424304,0.8857253127302337,0.8857412757757955,0.8805346242530108,0.8908336083226209,0.8924945391546976,0.843221315722064,0.843811798734169,0.8499845524736345,0.8732331548181037,0.8745278746301172,0.8731137642426073,0.8573007299846364,0.8596338178190586,0.8588261409083988,0.8747306765413904,0.872929536524086,0.8747911006279699,0.9005577140743983,0.8907168195259447,0.8897761383525261,0.8969179327547002,0.9281074814148454,0.9320150017937205,0.9305567806522924,0.8642782290809984,0.8657287639187276
6,0.7157252459824295,0.7078269864260401,0.7031741049042441,0.7936163702934389,0.7939320553479564,0.7573818221084214,1.0,0.9761085872671473,0.9732363397467084,0.7413197130428693,0.7229109372368309,0.7163940721848612,0.9148515512459272,0.9088242976091421,0.9067767926854221,0.8566283550135022,0.8571106753415151,0.8809088117262766,0.8598506851146512,0.8593404800731788,0.8879370073454105,0.8889452679440996,0.6992819225149453,0.6941110290968655,0.6970248962946098,0.7481844708489304,0.8680916977190271,0.8696592854313399,0.866734326976569,0.7817082239102995,0.7825717251425673,0.7674307269661444,0.6707542909246972,0.669833454993837,0.6699585720005521,0.7818950714871665,0.7808676109771265,0.7807716339929466,0.6716393500607893,0.6565257260544228,0.6725882512132864,0.5618291253705876,0.5644243551035397,0.5627538578551513,0.7397606411855471,0.7387051397265944,0.7385772838784495,0.8158185690923578,0.8146506977265504,0.8141428651670334,0.696947823078882,0.6960782591335295,0.6961988336260647,0.6725126881832902,0.670609482602429,0.673826703530075,0.6806589984686059,0.6779290574225406,0.683173008223488,0.6653878679790631,0.6621769354299141,0.6611098073836087,0.6854724532164428,0.6870507903496259,0.6904775878175232,0.7772586724107541,0.7747902800821757,0.7789739455044155,0.6999128236631073,0.6471886821304187,0.6922557350913908,0.6836748328442124,0.6770273120624455,0.6794442271710797,0.6993608287854473,0.6996592757389338,0.6959709317194596,0.7554924642734875,0.7517707248086661,0.6558235960112481,0.6561613773749931,0.658576986083134,0.7001665966254448,0.698982117511533,0.6893975860844662,0.7672908890529906,0.7817180080219014,0.7796444976005803,0.6534147246223565,0.6539578923264616,0.65908522592118,0.82825092322016,0.8369363317080647,0.8377395788316877,0.6569039496125402,0.7551377133842058,0.7627634305475265,0.7675056703158707,0.7133344068335998,0.7152936081336577
7,0.7338280896489799,0.725359752111476,0.7210316175784615,0.8139963103179075,0.8153269250712887,0.7754969368268976,0.9761085872671473,1.0,0.9599342959993516,0.7457084763794194,0.7341668148477398,0.7280343941237509,0.9327593586512418,0.9286717173137284,0.9265902547611868,0.8782913264069523,0.8790030249483741,0.9040802747027304,0.8756226880940269,0.8754345626373816,0.909630468294105,0.9107311845351581,0.713512917587101,0.7082840988769651,0.7111483329657247,0.763971541197177,0.8861206336814342,0.8862318858241933,0.8874737243905726,0.798122958060898,0.7983434498212365,0.7838261557849753,0.6890077932015486,0.6891529217422795,0.6887322323318505,0.8026972970770092,0.8009158107527472,0.8001691546867823,0.6857075440878118,0.6697205848376705,0.6854636498860128,0.5799792872301679,0.5823779895672405,0.5813335219683006,0.7544048816410241,0.7534355972019312,0.7533870042142399,0.8336398766180237,0.8322667651340626,0.8315230944842956,0.7118006805518332,0.7109741220827843,0.7110481626917087,0.6861415195261421,0.6841907362813283,0.6875426741164822,0.6952094801916058,0.6925385427865212,0.6972834117660088,0.6788859692883912,0.6758289158483882,0.6748229291015174,0.6996641294989263,0.7008726342085766,0.7041861969732814,0.7918293987772097,0.7905836379903426,0.794763328712605,0.714956669359093,0.6621370327795623,0.7055590389812595,0.6966544424507273,0.6903289648694394,0.6928333742962769,0.7120681153525701,0.712446361228611,0.7091956567726752,0.7742745986960925,0.7709219613730119,0.6701515347867961,0.6702678687235981,0.6725336847624863,0.7143582354408554,0.7133809774192537,0.7043451343612583,0.7793114095225743,0.7945934545219459,0.7929089699869378,0.6694473989970721,0.6695810077833209,0.6741926015972658,0.8502244280206226,0.8585671866909401,0.8582312605309513,0.6735089109857063,0.7697040753583879,0.7772966305357363,0.7859603222199018,0.734122564825747,0.7352209354100947
8,0.6737477064093949,0.6649192801046024,0.6605467418736641,0.7533480381072806,0.7528897894173325,0.7116065691940251,0.9732363397467084,0.9599342959993516,1.0,0.6999174823681648,0.6807299026719773,0.6725553576529917,0.8852733146177343,0.8807261010999998,0.8785258150929951,0.8288337281358166,0.8295682556742708,0.8548473307951628,0.8273887414431816,0.8272314179181506,0.862700053793195,0.8637890794421745,0.6560409637769911,0.6500186701845979,0.6532603809879574,0.7109805288953455,0.8414719747208398,0.8413129591268077,0.8429774912873177,0.7485475169354041,0.7485859199381759,0.7336871023790111,0.6250251941456865,0.6246540590991366,0.6245592601720218,0.7499701752138438,0.7478918152303771,0.7468616799675659,0.6219555413015443,0.6050100665134965,0.622405295972693,0.5060131262006762,0.5087790902880504,0.5074537986689843,0.7009773256398246,0.6999552545796929,0.6999064015845934,0.7841279198211328,0.7823145421381293,0.7816542817129645,0.6535554703993772,0.6525750320161228,0.652581378702286,0.6262376109282382,0.6241262527933052,0.6274784772235408,0.6336720976169223,0.6307322288245087,0.6363780849195749,0.6158759452339589,0.6124382507980535,0.6112062752075531,0.637821420583193,0.6393531363179944,0.6431775041578248,0.7384087663716242,0.7369592246204814,0.7417158117996507,0.6542464713975671,0.5959826815484606,0.6441955506890596,0.6359244292670427,0.627213211858975,0.6296137690955247,0.6538164084733851,0.6535074136041957,0.6494659800428855,0.7184917057856459,0.7144122926005451,0.6048137665591354,0.6050789768988811,0.6069525245598595,0.6536005965077698,0.652731619944184,0.6424978354418688,0.724100478877569,0.7387965611238947,0.7363006297951112,0.6033355087673414,0.6033214893144747,0.6084947334951379,0.799077403367024,0.8090933114959747,0.8088126673193098,0.6076689348620579,0.714743651502582,0.722072877100793,0.730416209880955,0.6783017250039699,0.6795807726902015
9,0.9261139314537418,0.9221824033448628,0.923940660311808,0.8955460549981886,0.8913245535008082,0.9066438894789149,0.7413197130428693,0.7457084763794194,0.6999174823681648,1.0,0.9685327531992595,0.9687040159708692,0.8230907336319883,0.8218877389238892,0.8229084414564195,0.8719787540156188,0.8693848613947937,0.8515312796922699,0.8617041447427576,0.8619746744391731,0.823354523221784,0.8238445880421889,0.8900642821886997,0.8915151986481998,0.8917720193457571,0.8799060867089168,0.8616963892898915,0.8613729309772055,0.8623180033466988,0.8611989355940022,0.8605162384499495,0.8626120343127681,0.915629368224403,0.9167652859188651,0.9157945665886451,0.8987505803360057,0.9011993720958802,0.904679377290775,0.8805633826766588,0.8725930445929988,0.8802103867203906,0.8214781291118145,0.8251107765140903,0.8187508080760995,0.8816985512071626,0.8812905299507253,0.8810262406125859,0.8817462642232141,0.8828987995492596,0.8832166400560955,0.8759096766997382,0.876688364211018,0.8766442602163476,0.8929211082958637,0.8937408218749429,0.8966574108550571,0.8845403531109718,0.8845008370956357,0.8853410285974097,0.8782579674596067,0.8784558863804821,0.8787163247760765,0.9004184535306209,0.9006810450129368,0.9010703788037665,0.8544085530696421,0.8543055949949467,0.8545945075610359,0.8979268594944045,0.8836064546580242,0.8958832535633866,0.8936624295150863,0.8886404288867339,0.8907938106111014,0.8819702388150379,0.8865395804835814,0.8856928303903516,0.8852213982557269,0.8870647125646162,0.8649505001096334,0.8655743704853774,0.8676228688748627,0.8811847146719174,0.883230705901079,0.8814737869752849,0.8734632411809301,0.8814000323586233,0.8828554112544313,0.8962323242495478,0.8957995158102572,0.9004594015663452,0.8874782237262215,0.8817189615710405,0.8836106593557896,0.909662805171655,0.8889633912714032,0.8939844541172955,0.9018031876559436,0.9170508186772007,0.9165230121107313
